step, pre_in1, pre_in2, post_in, pre1_spike, pre2_spike, post_spike, w1, w2, c1, c2
1837, 85222, 33584, 0, 0, 0, 0, 0, 0, 0, 0
1838, 86937, 32692, 0, 0, 0, 0, 0, 0, 0, 0
1839, 85140, 33944, 0, 0, 0, 0, 0, 0, 0, 0
1840, 83870, 33314, 0, 0, 0, 0, 0, 0, 0, 0
1841, 83695, 33394, 0, 0, 0, 0, 0, 0, 0, 0
1842, 86926, 33413, 0, 0, 0, 0, 0, 0, 0, 0
1843, 85264, 33764, 0, 0, 0, 0, 0, 0, 0, 0
1844, 87018, 32650, 0, 0, 0, 0, 0, 0, 0, 0
1845, 84316, 32288, 0, 0, 0, 0, 0, 0, 0, 0
1846, 85615, 33837, 0, 0, 0, 0, 0, 0, 0, 0
1847, 84953, 33017, 0, 0, 0, 0, 0, 0, 0, 0
1848, 83861, 32108, 0, 0, 0, 0, 0, 0, 0, 0
1849, 85540, 32335, 0, 0, 0, 0, 10813440, 3670350, 2359422, 5177344
1850, 85528, 33142, 0, 0, 0, 0, 85528, 33142, 0, 83681
1851, 83681, 33103, 0, 0, 0, 0, 8474368, 1, 5351680, 8418816
1852, 86441, 32886, 0, 0, 1, 0, 334, 2687108, 4915200, 327
1853, 85545, 33867, 0, 0, 0, 0, 32577, 0, 84180, 33950
1854, 83786, 32577, 0, 0, 0, 1, 1, 4667392, 8581632, 1
1855, 84180, 33950, 0, 0, 1, 1, 1704063, 6094848, 329, 3145854
1856, 83768, 33522, 0, 1, 0, 0, 0, 87069, 32233, 0
1857, 85018, 32605, 0, 1, 0, 1, 5457152, 8458752, 1, 5272576
1858, 84272, 32342, 0, 0, 0, 0, 12517376, 338, 5177475, 5636096
1859, 87069, 32233, 0, 0, 0, 0, 87204, 32148, 0, 86752
1860, 86853, 33042, 0, 0, 0, 0, 8687104, 1, 5599232, 8661504
1861, 86132, 32191, 0, 1, 0, 0, 338, 7536772, 5636096, 329
1862, 86607, 33622, 0, 0, 0, 0, 33563, 0, 86803, 33435
1863, 87204, 32148, 0, 0, 1, 0, 1, 5138688, 8486912, 1
1864, 86752, 33934, 0, 1, 0, 1, 8519805, 3211264, 340, 917632
1865, 87408, 33834, 0, 1, 0, 0, 0, 84689, 32782, 0
1866, 86643, 33878, 0, 0, 1, 0, 5205760, 8454400, 1, 4795904
1867, 84425, 33563, 0, 0, 0, 0, 10944512, 337, 7143556, 5242880
1868, 86803, 33435, 0, 0, 0, 0, 85803, 33780, 0, 84378
1869, 85609, 33152, 0, 0, 0, 0, 8236288, 1, 5402880, 8349440
1870, 86658, 32049, 0, 1, 0, 1, 329, 8454269, 8192000, 334
1871, 87054, 32909, 0, 0, 0, 0, 33170, 0, 83980, 33850
1872, 84689, 32782, 0, 0, 0, 1, 1, 5602304, 8451840, 1
1873, 85871, 33025, 0, 0, 1, 1, 2097280, 5439488, 337, 5308542
1874, 84270, 33447, 0, 1, 0, 0, 0, 87083, 33526, 0
1875, 86381, 33872, 0, 1, 1, 0, 4731136, 8595712, 1, 5528576
1876, 85803, 33780, 0, 0, 0, 0, 10813440, 332, 12451966, 10813440
1877, 84378, 32173, 0, 0, 0, 0, 86857, 32710, 0, 86535
1878, 86641, 32615, 0, 0, 0, 0, 8661248, 1, 4954880, 8211200
1879, 84353, 32125, 0, 0, 0, 0, 330, 5177476, 4849664, 341
1880, 85725, 33170, 0, 0, 0, 0, 33365, 0, 84700, 33425
1881, 83980, 33850, 0, 1, 1, 0, 1, 5116928, 8351232, 1
1882, 87420, 33015, 0, 0, 1, 1, 10813568, 8454144, 329, 13107325
1883, 85024, 32851, 0, 1, 0, 0, 0, 86964, 32984, 0
1884, 86353, 32502, 0, 0, 1, 0, 4657664, 8604416, 1, 4863232
1885, 87083, 33526, 0, 0, 0, 0, 6750208, 339, 15859843, 14614528
1886, 84017, 33577, 0, 0, 0, 0, 86033, 32223, 0, 85515
1887, 87132, 33701, 0, 0, 0, 0, 8313600, 1, 5134080, 8414208
1888, 85182, 32421, 0, 0, 0, 0, 0, 0, 0, 0
1889, 86857, 32710, 0, 0, 0, 0, 0, 0, 0, 0
1890, 86535, 33833, 0, 0, 0, 0, 0, 0, 0, 0
1891, 84891, 32075, 0, 0, 0, 0, 0, 0, 0, 0
1892, 84559, 33866, 0, 0, 0, 0, 0, 0, 0, 0
1893, 87488, 33365, 0, 0, 0, 0, 0, 0, 0, 0
1894, 84700, 33425, 0, 0, 0, 0, 0, 0, 0, 0
1895, 85524, 32622, 0, 0, 0, 0, 0, 0, 0, 0
1896, 86949, 32897, 0, 0, 0, 0, 0, 0, 0, 0
1897, 84424, 32102, 0, 0, 0, 0, 0, 0, 0, 0
1898, 86964, 32984, 0, 0, 0, 0, 0, 0, 0, 0
1899, 83730, 33611, 0, 0, 0, 0, 0, 0, 0, 0
1900, 84533, 33383, 0, 0, 0, 0, 0, 0, 0, 0
1901, 87026, 33759, 0, 0, 0, 0, 0, 0, 0, 0
1902, 86033, 32223, 0, 0, 0, 0, 0, 0, 0, 0
1903, 85515, 32475, 0, 0, 0, 0, 0, 0, 0, 0
1904, 85591, 32868, 0, 0, 0, 0, 0, 0, 0, 0
1905, 86026, 33758, 0, 0, 0, 0, 10813440, 3670352, 655491, 14548992
1906, 86120, 33388, 0, 0, 0, 0, 86120, 33388, 0, 84903
1907, 84903, 32482, 0, 0, 0, 0, 8315392, 1, 4802560, 8541696
1908, 84296, 33366, 0, 1, 1, 0, 341, 131201, 7077888, 333
1909, 87298, 33132, 0, 0, 0, 0, 33372, 0, 86090, 33238
1910, 85291, 33372, 0, 1, 0, 1, 1, 4906240, 8498176, 1
1911, 86090, 33238, 0, 0, 0, 1, 5046401, 1507328, 330, 4718720
1912, 84701, 33196, 0, 1, 0, 0, 0, 84901, 32861, 0
1913, 85325, 33047, 0, 0, 1, 0, 4667136, 8304640, 1, 5191936
1914, 84552, 32884, 0, 0, 0, 0, 2555904, 340, 2097278, 10813440
1915, 84901, 32861, 0, 0, 0, 0, 85502, 32517, 0, 85016
1916, 83767, 32440, 0, 0, 0, 0, 8499712, 1, 5517312, 8297728
1917, 85817, 33319, 0, 1, 0, 0, 336, 6094977, 6946816, 334
1918, 87072, 32421, 0, 0, 0, 0, 33828, 0, 84123, 32552
1919, 85502, 32517, 0, 0, 1, 1, 1, 5567744, 8524288, 1
1920, 85016, 33202, 0, 1, 0, 1, 1900669, 4718592, 328, 13828226
1921, 87088, 32413, 0, 1, 0, 0, 0, 84618, 32710, 0
1922, 86109, 33130, 0, 0, 1, 1, 5384192, 8328960, 1, 5548800
1923, 85641, 33828, 0, 0, 0, 0, 12779520, 332, 16121984, 12779520
1924, 84123, 32552, 0, 0, 0, 0, 85032, 32545, 0, 84802
1925, 87285, 33298, 0, 0, 0, 0, 8576000, 1, 5078784, 8547584
1926, 85533, 32072, 0, 0, 0, 0, 339, 7209088, 3997696, 330
1927, 84179, 33357, 0, 0, 0, 0, 32632, 0, 85472, 32717
1928, 84618, 32710, 0, 1, 1, 0, 1, 4869632, 8453376, 1
1929, 86568, 32535, 0, 1, 0, 1, 8454275, 13500416, 334, 1376387
1930, 87211, 32451, 0, 1, 0, 0, 0, 85624, 33903, 0
1931, 85238, 32963, 0, 1, 1, 0, 5613568, 8536832, 1, 5180416
1932, 85032, 32545, 0, 0, 0, 0, 9306112, 327, 11403394, 10813440
1933, 84802, 33500, 0, 0, 0, 0, 87144, 33475, 0, 84255
1934, 85375, 33389, 0, 0, 0, 0, 8337152, 1, 5188352, 8598016
1935, 86894, 32829, 0, 0, 0, 0, 340, 6160516, 3604480, 341
1936, 84560, 32632, 0, 0, 0, 0, 33032, 0, 86078, 32884
1937, 85472, 32717, 0, 1, 0, 0, 1, 5584640, 8585984, 1
1938, 84558, 33021, 0, 1, 0, 0, 327812, 7536640, 331, 5177472
1939, 86913, 33742, 0, 1, 0, 0, 0, 84135, 33417, 0
1940, 85525, 33661, 0, 1, 1, 0, 4862464, 8299520, 1, 5185792
1941, 85624, 33903, 0, 0, 0, 0, 11403264, 334, 5505154, 11534336
1942, 87464, 33347, 0, 0, 0, 0, 86941, 33373, 0, 87019
1943, 85772, 33678, 0, 0, 0, 0, 8651008, 1, 4635392, 8391936
1944, 83886, 33445, 0, 0, 0, 0, 0, 0, 0, 0
1945, 87144, 33475, 0, 0, 0, 0, 0, 0, 0, 0
1946, 84255, 32567, 0, 0, 0, 0, 0, 0, 0, 0
1947, 85803, 33586, 0, 0, 0, 0, 0, 0, 0, 0
1948, 87134, 33847, 0, 0, 0, 0, 0, 0, 0, 0
1949, 87312, 33032, 0, 0, 0, 0, 0, 0, 0, 0
1950, 86078, 32884, 0, 0, 0, 0, 0, 0, 0, 0
1951, 87351, 33539, 0, 0, 0, 0, 0, 0, 0, 0
1952, 86277, 33907, 0, 0, 0, 0, 0, 0, 0, 0
1953, 84815, 32929, 0, 0, 0, 0, 0, 0, 0, 0
1954, 84135, 33417, 0, 0, 0, 0, 0, 0, 0, 0
1955, 84530, 32420, 0, 0, 0, 0, 0, 0, 0, 0
1956, 85793, 33710, 0, 0, 0, 0, 0, 0, 0, 0
1957, 85588, 33456, 0, 0, 0, 0, 0, 0, 0, 0
1958, 86941, 33373, 0, 0, 0, 0, 0, 0, 0, 0
1959, 87019, 33793, 0, 0, 0, 0, 0, 0, 0, 0
1960, 83643, 32781, 0, 0, 0, 0, 0, 0, 0, 0
1961, 85484, 33110, 0, 0, 0, 0, 10813440, 2621773, 15466625, 5636096
1962, 85547, 33796, 0, 0, 0, 0, 85547, 33796, 0, 87389
1963, 87389, 33466, 0, 0, 0, 0, 8567296, 1, 5413376, 8402432
1964, 86682, 32822, 0, 0, 0, 1, 337, 4784258, 8060928, 339
1965, 86345, 33403, 0, 0, 0, 0, 32591, 0, 84132, 33867
1966, 86948, 32591, 0, 0, 1, 0, 1, 4808960, 8620032, 1
1967, 84132, 33867, 0, 1, 0, 1, 15335551, 12517376, 339, 16253057
1968, 84321, 33672, 0, 1, 0, 0, 0, 85004, 33905, 0
1969, 84714, 32703, 0, 1, 1, 0, 5559296, 8494336, 1, 5388544
1970, 87032, 33037, 0, 0, 0, 0, 6946816, 337, 7405698, 8192000
1971, 85004, 33905, 0, 0, 0, 0, 85851, 32039, 0, 85270
1972, 87252, 33181, 0, 0, 0, 0, 8289792, 1, 5465088, 8283904
1973, 86585, 33642, 0, 1, 1, 1, 339, 4128900, 7012352, 329
1974, 86385, 33405, 0, 0, 0, 0, 32601, 0, 85493, 33194
1975, 85851, 32039, 0, 0, 1, 0, 1, 5043200, 8666880, 1
1976, 85270, 32382, 0, 1, 1, 1, 11010179, 3407872, 330, 5374081
1977, 86884, 32359, 0, 1, 0, 0, 0, 84702, 33202, 0
1978, 86847, 33899, 0, 1, 0, 0, 4889088, 8616960, 1, 5550848
1979, 84255, 32601, 0, 0, 0, 0, 15138816, 332, 3866752, 9568256
1980, 85493, 33194, 0, 0, 0, 0, 86924, 33618, 0, 87391
1981, 85236, 33855, 0, 0, 0, 0, 8342784, 1, 5126656, 8380160
1982, 86696, 33588, 0, 0, 0, 1, 327, 4325505, 5898240, 326
1983, 84562, 33159, 0, 0, 0, 0, 32305, 0, 85593, 33010
1984, 84702, 33202, 0, 0, 1, 1, 1, 4681984, 8446208, 1
1985, 84634, 33660, 0, 1, 1, 1, 13566078, 16384000, 330, 1507453
1986, 87219, 33255, 0, 1, 0, 0, 0, 84608, 33010, 0
1987, 85051, 32914, 0, 0, 1, 0, 4890112, 8271616, 1, 4991232
1988, 86924, 33618, 0, 0, 0, 0, 11862016, 339, 10551425, 15532032
1989, 87391, 32589, 0, 0, 0, 0, 0, 0, 0, 0
1990, 85562, 32735, 0, 0, 0, 0, 0, 0, 0, 0
1991, 83778, 33114, 0, 0, 0, 0, 0, 0, 0, 0
1992, 83700, 32305, 0, 0, 0, 0, 0, 0, 0, 0
1993, 85593, 33010, 0, 0, 0, 0, 0, 0, 0, 0
1994, 83825, 32993, 0, 0, 0, 0, 0, 0, 0, 0
1995, 85711, 32506, 0, 0, 0, 0, 0, 0, 0, 0
1996, 84503, 32055, 0, 0, 0, 0, 0, 0, 0, 0
1997, 84608, 33010, 0, 0, 0, 0, 0, 0, 0, 0
1998, 84638, 32311, 0, 0, 0, 0, 0, 0, 0, 0
1999, 85033, 33461, 0, 0, 0, 0, 0, 0, 0, 0
2000, 86945, 33261, 0, 0, 0, 0, 0, 0, 0, 0
